epoch,batch_idx,data_type,loss,run_time
154,0,val,70.500633,0.38
154,1,val,59.374050,0.40
154,2,val,58.058193,0.41
154,3,val,30.185753,0.42
155,0,train,63.090492,0.16
155,1,train,76.330429,0.19
155,0,val,70.775902,0.41
155,1,val,66.266541,0.42
155,2,val,56.895336,0.42
155,3,val,34.451725,0.43
156,0,train,62.889584,0.14
156,1,train,48.519390,0.18
156,0,val,71.475998,0.37
156,1,val,59.696884,0.39
156,2,val,53.778770,0.40
156,3,val,38.871712,0.40
157,0,train,60.921219,0.21
157,1,train,66.635818,0.28
157,0,val,70.854561,0.48
157,1,val,58.945282,0.49
157,2,val,60.637344,0.50
157,3,val,31.256996,0.50
158,0,train,58.976864,0.17
158,1,train,39.359295,0.25
158,0,val,74.112328,0.54
158,1,val,58.180111,0.56
158,2,val,52.693882,0.57
158,3,val,38.580425,0.58
159,0,train,48.533375,0.12
159,1,train,58.580963,0.16
159,0,val,70.740112,0.27
159,1,val,60.494701,0.28
159,2,val,53.953663,0.28
159,3,val,30.449123,0.28
160,0,train,49.936852,0.14
160,1,train,36.789692,0.17
160,0,val,70.612785,0.29
160,1,val,59.505737,0.30
160,2,val,52.839985,0.30
160,3,val,35.673801,0.31
161,0,train,42.684200,0.13
161,1,train,76.309975,0.17
161,0,val,76.996361,0.28
161,1,val,59.052086,0.29
161,2,val,53.798309,0.29
161,3,val,29.922472,0.30
162,0,train,57.360420,0.15
162,1,train,37.139221,0.18
162,0,val,71.886887,0.30
162,1,val,58.576950,0.31
162,2,val,53.790539,0.31
162,3,val,33.598297,0.31
163,0,train,59.912079,0.13
163,1,train,38.154034,0.16
163,0,val,73.394012,0.27
163,1,val,57.998432,0.28
163,2,val,53.977158,0.28
163,3,val,30.512098,0.29
164,0,train,53.752995,0.12
164,1,train,91.574760,0.16
164,0,val,71.867531,0.31
164,1,val,59.369678,0.32
164,2,val,62.364048,0.33
164,3,val,30.407593,0.34
165,0,train,52.111393,0.13
165,1,train,53.183060,0.16
165,0,val,69.984177,0.28
165,1,val,58.995346,0.28
165,2,val,52.884422,0.29
165,3,val,30.623522,0.30
166,0,train,58.915070,0.18
166,1,train,58.741817,0.21
166,0,val,69.907661,0.34
166,1,val,58.330292,0.35
166,2,val,53.609367,0.35
166,3,val,30.203918,0.36
167,0,train,62.545254,0.17
167,1,train,44.338081,0.21
167,0,val,70.898460,0.33
167,1,val,59.031075,0.33
167,2,val,58.045670,0.34
167,3,val,31.304434,0.34
168,0,train,48.637955,0.13
168,1,train,68.422607,0.16
168,0,val,71.263092,0.29
168,1,val,67.873390,0.29
168,2,val,52.161182,0.30
168,3,val,30.381142,0.30
169,0,train,44.922577,0.13
169,1,train,60.612232,0.17
169,0,val,72.185898,0.29
169,1,val,59.717239,0.29
169,2,val,52.401928,0.30
169,3,val,30.543264,0.30
170,0,train,50.057529,0.14
170,1,train,57.448120,0.17
170,0,val,70.983994,0.29
170,1,val,57.751217,0.30
170,2,val,57.897400,0.30
170,3,val,31.411261,0.30
171,0,train,50.895699,0.12
171,1,train,68.213654,0.16
171,0,val,72.632660,0.27
171,1,val,57.835785,0.27
171,2,val,56.136398,0.28
171,3,val,30.593332,0.28
172,0,train,51.793571,0.12
172,1,train,42.979736,0.15
172,0,val,70.101089,0.26
172,1,val,57.796570,0.27
172,2,val,54.094231,0.27
172,3,val,32.309624,0.28
173,0,train,65.509132,0.13
173,1,train,47.270744,0.16
173,0,val,69.976486,0.28
173,1,val,75.710358,0.28
173,2,val,52.911938,0.29
173,3,val,36.447731,0.29
174,0,train,65.321533,0.12
174,1,train,34.412380,0.15
174,0,val,70.260155,0.26
174,1,val,57.516438,0.26
174,2,val,54.061275,0.27
174,3,val,30.131081,0.27
175,0,train,47.147083,0.15
175,1,train,44.353615,0.19
175,0,val,69.546806,0.31
175,1,val,60.097435,0.32
175,2,val,60.282204,0.33
175,3,val,32.525097,0.34
176,0,train,54.947510,0.12
176,1,train,37.421921,0.15
176,0,val,72.542717,0.34
176,1,val,61.198708,0.35
176,2,val,52.922363,0.35
176,3,val,31.563162,0.36
177,0,train,46.145267,0.13
177,1,train,79.022575,0.16
177,0,val,70.909920,0.27
177,1,val,58.670998,0.28
177,2,val,54.547115,0.28
177,3,val,29.872890,0.29
178,0,train,50.777103,0.13
178,1,train,77.671692,0.16
178,0,val,73.463699,0.28
178,1,val,58.123806,0.29
178,2,val,52.377693,0.29
178,3,val,30.001043,0.30
179,0,train,58.361927,0.12
179,1,train,45.190845,0.16
179,0,val,72.501198,0.30
179,1,val,59.754501,0.32
179,2,val,53.411877,0.33
179,3,val,31.138878,0.34
180,0,train,50.272999,0.18
180,1,train,59.835426,0.22
180,0,val,70.386871,0.46
180,1,val,60.773556,0.48
180,2,val,52.050011,0.49
180,3,val,40.826294,0.50
181,0,train,59.094631,0.16
181,1,train,66.311684,0.20
181,0,val,69.857613,0.38
181,1,val,57.994205,0.40
181,2,val,52.330956,0.40
181,3,val,32.297333,0.41
182,0,train,44.237495,0.22
182,1,train,48.365059,0.26
182,0,val,71.622971,0.44
182,1,val,58.429672,0.45
182,2,val,52.305378,0.46
182,3,val,30.859253,0.46
183,0,train,55.854691,0.15
183,1,train,36.306770,0.18
183,0,val,73.438004,0.35
183,1,val,59.755569,0.36
183,2,val,60.515198,0.37
183,3,val,33.417919,0.38
184,0,train,56.142014,0.17
184,1,train,55.360695,0.21
184,0,val,69.910355,0.38
184,1,val,57.664085,0.39
184,2,val,52.158405,0.40
184,3,val,30.571875,0.40
185,0,train,53.998859,0.23
185,1,train,44.049175,0.28
185,0,val,69.560692,0.48
185,1,val,57.849960,0.50
185,2,val,53.472961,0.51
185,3,val,30.039988,0.52
186,0,train,51.240295,0.15
186,1,train,33.722988,0.19
186,0,val,74.683952,0.36
186,1,val,58.035809,0.38
186,2,val,52.078030,0.40
186,3,val,30.113699,0.40
187,0,train,58.594120,0.16
187,1,train,75.902939,0.20
187,0,val,76.364815,0.37
187,1,val,58.429081,0.39
187,2,val,51.961529,0.40
187,3,val,32.106720,0.41
188,0,train,63.957741,0.18
188,1,train,67.549591,0.22
188,0,val,69.501678,0.43
188,1,val,58.379158,0.45
188,2,val,51.964291,0.46
188,3,val,29.693701,0.47
189,0,train,53.452087,0.18
189,1,train,59.309559,0.22
189,0,val,68.631874,0.34
189,1,val,57.735348,0.35
189,2,val,60.644238,0.36
189,3,val,30.318947,0.36
190,0,train,50.939323,0.13
190,1,train,54.825027,0.17
190,0,val,68.915092,0.28
190,1,val,57.784958,0.29
190,2,val,54.466167,0.29
190,3,val,30.504665,0.30
191,0,train,57.013371,0.12
191,1,train,37.599712,0.16
191,0,val,69.343552,0.30
191,1,val,58.165726,0.30
191,2,val,52.746632,0.31
191,3,val,33.147167,0.31
192,0,train,58.656372,0.13
192,1,train,39.765739,0.16
192,0,val,70.310997,0.29
192,1,val,64.901741,0.30
192,2,val,51.778313,0.30
192,3,val,30.798237,0.31
193,0,train,46.637428,0.12
193,1,train,49.763695,0.16
193,0,val,68.748909,0.27
193,1,val,57.446224,0.27
193,2,val,51.377079,0.28
193,3,val,29.982050,0.28
194,0,train,45.330849,0.16
194,1,train,57.581921,0.20
194,0,val,68.334457,0.35
194,1,val,66.081017,0.35
194,2,val,51.590538,0.37
194,3,val,29.880377,0.37
195,0,train,60.416401,0.13
195,1,train,35.082436,0.16
195,0,val,73.672302,0.27
195,1,val,57.609730,0.28
195,2,val,53.159630,0.28
195,3,val,29.839016,0.29
196,0,train,65.883003,0.15
196,1,train,60.161846,0.18
196,0,val,72.437035,0.30
196,1,val,58.023293,0.31
196,2,val,51.227150,0.31
196,3,val,34.418854,0.32
197,0,train,52.864651,0.13
197,1,train,42.641026,0.16
197,0,val,69.745850,0.31
197,1,val,57.380737,0.31
197,2,val,52.241302,0.33
197,3,val,30.180593,0.33
198,0,train,40.687145,0.12
198,1,train,57.822727,0.15
198,0,val,67.988075,0.31
198,1,val,58.974995,0.33
198,2,val,52.492657,0.33
198,3,val,38.030651,0.34
199,0,train,50.102863,0.12
199,1,train,80.205582,0.24
199,0,val,69.138367,0.38
199,1,val,56.613289,0.38
199,2,val,55.315472,0.39
199,3,val,29.838327,0.39
200,0,train,47.394371,0.13
200,1,train,71.910034,0.16
200,0,val,68.055305,0.28
200,1,val,58.656452,0.29
200,2,val,51.776562,0.29
200,3,val,52.967945,0.30
201,0,train,44.795197,0.12
201,1,train,51.937679,0.16
201,0,val,69.078369,0.29
201,1,val,57.603401,0.29
201,2,val,51.392052,0.30
201,3,val,29.830933,0.30
202,0,train,34.299408,0.12
202,1,train,54.705078,0.16
202,0,val,73.712494,0.27
202,1,val,58.208153,0.27
202,2,val,52.841766,0.28
202,3,val,32.977146,0.28
203,0,train,51.817406,0.13
203,1,train,44.032230,0.16
203,0,val,67.655174,0.27
203,1,val,58.376438,0.27
203,2,val,53.357212,0.28
203,3,val,30.507662,0.28
204,0,train,55.299923,0.12
204,1,train,44.803631,0.15
204,0,val,67.490685,0.26
204,1,val,64.535606,0.27
204,2,val,57.548302,0.27
204,3,val,31.530819,0.28
205,0,train,48.182674,0.12
205,1,train,51.686939,0.16
205,0,val,68.003601,0.27
205,1,val,56.845707,0.27
205,2,val,52.029293,0.28
205,3,val,30.158133,0.28
206,0,train,65.611191,0.16
206,1,train,43.419243,0.20
206,0,val,67.689438,0.34
206,1,val,58.914566,0.34
206,2,val,53.832455,0.35
206,3,val,36.325043,0.35
207,0,train,46.212196,0.12
207,1,train,52.512409,0.16
207,0,val,67.788643,0.30
207,1,val,56.291668,0.30
207,2,val,51.475052,0.30
207,3,val,33.025082,0.31
208,0,train,44.338356,0.13
208,1,train,37.479301,0.17
208,0,val,67.630478,0.28
208,1,val,57.468231,0.29
208,2,val,51.548351,0.29
208,3,val,29.751896,0.30
209,0,train,53.318085,0.20
209,1,train,42.969116,0.23
209,0,val,71.507927,0.36
209,1,val,60.764721,0.37
209,2,val,51.465755,0.37
209,3,val,31.727970,0.37
210,0,train,50.598286,0.17
210,1,train,55.074684,0.20
210,0,val,68.465103,0.38
210,1,val,57.052113,0.41
210,2,val,53.566692,0.42
210,3,val,30.400236,0.43
211,0,train,51.612411,0.17
211,1,train,29.021709,0.21
211,0,val,67.338814,0.43
211,1,val,57.253613,0.44
211,2,val,54.369862,0.45
211,3,val,29.747822,0.46
212,0,train,50.786705,0.17
212,1,train,52.834225,0.21
212,0,val,69.345551,0.39
212,1,val,57.872341,0.41
212,2,val,58.346748,0.41
212,3,val,30.382259,0.42
213,0,train,49.446091,0.15
213,1,train,51.121510,0.20
213,0,val,69.445374,0.45
213,1,val,58.533798,0.49
213,2,val,52.236351,0.51
213,3,val,30.969849,0.53
214,0,train,42.699440,0.15
214,1,train,63.745014,0.18
214,0,val,67.445251,0.36
214,1,val,57.433170,0.38
214,2,val,51.903084,0.40
214,3,val,43.392998,0.41
215,0,train,47.776062,0.16
215,1,train,62.668919,0.20
215,0,val,68.260460,0.49
215,1,val,60.247677,0.50
215,2,val,51.941628,0.51
215,3,val,29.972792,0.52
216,0,train,50.367882,0.17
216,1,train,70.956306,0.22
216,0,val,67.598396,0.45
216,1,val,56.325180,0.47
216,2,val,52.824261,0.48
216,3,val,31.853594,0.49
217,0,train,46.438431,0.15
217,1,train,38.040958,0.18
217,0,val,72.697784,0.38
217,1,val,59.873466,0.40
217,2,val,52.190887,0.40
217,3,val,31.849674,0.41
218,0,train,57.324463,0.22
218,1,train,37.622105,0.27
218,0,val,67.090134,0.46
218,1,val,58.850300,0.47
218,2,val,53.130516,0.47
218,3,val,29.620028,0.48
219,0,train,48.463734,0.16
219,1,train,70.652557,0.20
219,0,val,68.449997,0.40
219,1,val,56.324867,0.42
219,2,val,51.470493,0.43
219,3,val,29.263807,0.44
220,0,train,42.076885,0.13
220,1,train,40.310001,0.16
220,0,val,67.127052,0.28
220,1,val,62.436199,0.28
220,2,val,57.015648,0.29
220,3,val,29.282612,0.29
221,0,train,50.561111,0.15
221,1,train,31.961956,0.19
221,0,val,71.180481,0.30
221,1,val,59.616734,0.31
221,2,val,54.109673,0.31
221,3,val,29.684914,0.32
222,0,train,50.791397,0.12
222,1,train,48.865601,0.16
222,0,val,73.054970,0.27
222,1,val,55.933739,0.28
222,2,val,52.755646,0.29
222,3,val,30.356665,0.30
223,0,train,53.999065,0.14
223,1,train,31.717529,0.18
223,0,val,73.766907,0.32
223,1,val,55.521744,0.33
223,2,val,51.582329,0.34
223,3,val,29.669209,0.34
224,0,train,40.860588,0.13
224,1,train,52.153698,0.16
224,0,val,73.528267,0.28
224,1,val,56.939320,0.28
224,2,val,52.208920,0.29
224,3,val,30.511328,0.29
225,0,train,36.644402,0.12
225,1,train,46.214588,0.16
225,0,val,66.529747,0.31
225,1,val,56.652340,0.33
225,2,val,50.926788,0.33
225,3,val,29.846895,0.34
226,0,train,54.755142,0.13
226,1,train,42.468670,0.17
226,0,val,68.563019,0.30
226,1,val,58.163731,0.31
226,2,val,53.803455,0.31
226,3,val,29.946682,0.32
227,0,train,46.998863,0.14
227,1,train,51.951195,0.19
227,0,val,66.538368,0.30
227,1,val,64.288033,0.31
227,2,val,58.647655,0.31
227,3,val,30.494333,0.32
228,0,train,53.529060,0.12
228,1,train,60.493656,0.15
228,0,val,67.905609,0.26
228,1,val,63.731419,0.27
228,2,val,53.991051,0.27
228,3,val,32.374580,0.28
229,0,train,44.042618,0.12
229,1,train,60.683739,0.16
229,0,val,67.362823,0.27
229,1,val,56.738476,0.27
229,2,val,51.340813,0.28
229,3,val,33.826633,0.28
230,0,train,44.079720,0.13
230,1,train,47.407772,0.17
230,0,val,69.431999,0.28
230,1,val,58.675697,0.29
230,2,val,50.760372,0.29
230,3,val,30.794247,0.30
231,0,train,46.292267,0.13
231,1,train,28.412106,0.16
231,0,val,77.400635,0.28
231,1,val,56.099514,0.28
231,2,val,50.817547,0.29
231,3,val,31.118826,0.29
232,0,train,57.630295,0.12
232,1,train,37.376842,0.16
232,0,val,65.939285,0.27
232,1,val,55.803459,0.27
232,2,val,52.130550,0.28
232,3,val,29.514521,0.28
233,0,train,50.057400,0.13
233,1,train,59.769958,0.16
233,0,val,65.706238,0.29
233,1,val,55.548542,0.30
233,2,val,53.003448,0.30
233,3,val,31.331820,0.31
234,0,train,47.094719,0.13
234,1,train,28.493256,0.17
234,0,val,65.788429,0.30
234,1,val,56.294788,0.31
234,2,val,54.978447,0.31
234,3,val,49.739014,0.32
235,0,train,62.494003,0.17
235,1,train,42.013027,0.21
235,0,val,65.762634,0.32
235,1,val,55.564205,0.33
235,2,val,51.478306,0.33
235,3,val,30.190031,0.33
236,0,train,31.919712,0.16
236,1,train,36.827068,0.20
236,0,val,68.249084,0.32
236,1,val,61.476887,0.34
236,2,val,51.499531,0.35
236,3,val,32.519707,0.37
237,0,train,44.105221,0.13
237,1,train,52.263863,0.17
237,0,val,65.420700,0.29
237,1,val,57.859436,0.29
237,2,val,53.966301,0.30
237,3,val,30.973145,0.30
238,0,train,42.868263,0.13
238,1,train,35.836411,0.16
238,0,val,66.721901,0.28
238,1,val,55.131374,0.28
238,2,val,51.131252,0.29
238,3,val,30.028297,0.29
239,0,train,46.907093,0.16
239,1,train,29.659508,0.19
239,0,val,67.419693,0.34
239,1,val,54.692764,0.34
239,2,val,58.869766,0.35
239,3,val,30.285397,0.36
240,0,train,53.106979,0.17
240,1,train,41.902355,0.20
240,0,val,65.849464,0.36
240,1,val,56.945160,0.38
240,2,val,49.987228,0.39
240,3,val,32.017487,0.40
241,0,train,52.793221,0.15
241,1,train,44.065678,0.18
241,0,val,69.624466,0.36
241,1,val,58.168179,0.39
241,2,val,51.261471,0.39
241,3,val,29.916054,0.40
242,0,train,49.405449,0.16
242,1,train,46.247299,0.20
242,0,val,70.426949,0.35
242,1,val,55.375122,0.37
242,2,val,50.347363,0.38
242,3,val,30.871689,0.39
243,0,train,42.610447,0.18
243,1,train,69.762955,0.21
243,0,val,67.783859,0.42
243,1,val,54.673428,0.44
243,2,val,50.420734,0.44
243,3,val,30.074835,0.45
244,0,train,57.591179,0.23
244,1,train,50.679249,0.28
244,0,val,65.422028,0.46
244,1,val,58.088997,0.48
244,2,val,52.196587,0.49
244,3,val,29.961143,0.50
245,0,train,42.171158,0.14
245,1,train,20.655828,0.19
245,0,val,65.776772,0.41
245,1,val,54.759575,0.43
245,2,val,50.217354,0.44
245,3,val,30.324053,0.45
246,0,train,59.866890,0.19
246,1,train,66.100494,0.24
246,0,val,65.988350,0.50
246,1,val,54.838425,0.53
246,2,val,50.526657,0.54
246,3,val,30.452715,0.54
247,0,train,66.694656,0.17
247,1,train,44.175400,0.21
247,0,val,67.002037,0.40
247,1,val,54.479340,0.43
247,2,val,54.380108,0.45
247,3,val,30.442039,0.46
248,0,train,40.103390,0.16
248,1,train,45.925163,0.19
248,0,val,68.797577,0.39
248,1,val,54.997051,0.42
248,2,val,52.849251,0.43
248,3,val,30.513851,0.43
249,0,train,48.002197,0.15
249,1,train,50.852245,0.18
249,0,val,66.226135,0.37
249,1,val,58.334709,0.38
249,2,val,50.319874,0.39
249,3,val,35.183884,0.40
250,0,train,40.721291,0.13
250,1,train,58.207100,0.16
250,0,val,64.602654,0.28
250,1,val,55.345665,0.28
250,2,val,51.844631,0.29
250,3,val,31.337572,0.29
251,0,train,50.655495,0.12
251,1,train,40.430107,0.15
251,0,val,64.535484,0.27
251,1,val,57.012871,0.27
251,2,val,50.215267,0.28
251,3,val,31.166164,0.29
252,0,train,58.317863,0.13
252,1,train,69.318474,0.16
252,0,val,64.783012,0.27
252,1,val,57.694874,0.28
252,2,val,50.322479,0.28
252,3,val,30.078238,0.29
253,0,train,44.101490,0.12
253,1,train,31.498310,0.16
253,0,val,65.116180,0.27
253,1,val,54.930569,0.27
253,2,val,53.221008,0.28
253,3,val,34.973438,0.28
254,0,train,35.346512,0.12
254,1,train,34.019909,0.16
254,0,val,83.137520,0.30
254,1,val,55.310902,0.31
254,2,val,50.986938,0.32
254,3,val,35.546654,0.34
255,0,train,50.377975,0.13
255,1,train,44.924358,0.16
255,0,val,66.335815,0.28
255,1,val,55.217968,0.29
255,2,val,55.510101,0.29
255,3,val,30.181763,0.30
256,0,train,62.036873,0.12
256,1,train,39.662560,0.16
256,0,val,65.221992,0.31
256,1,val,55.287960,0.32
256,2,val,52.253483,0.33
256,3,val,29.207458,0.34
257,0,train,54.960941,0.13
257,1,train,60.907608,0.16
257,0,val,65.341217,0.34
257,1,val,55.396667,0.35
257,2,val,52.039150,0.35
257,3,val,29.867939,0.36
258,0,train,45.079456,0.12
258,1,train,42.682373,0.16
258,0,val,64.849617,0.29
258,1,val,55.784439,0.30
258,2,val,56.541058,0.30
258,3,val,29.731985,0.32
259,0,train,61.068146,0.13
259,1,train,48.427937,0.16
259,0,val,65.329132,0.28
259,1,val,56.718651,0.28
259,2,val,52.206623,0.29
259,3,val,35.012905,0.29
260,0,train,45.383759,0.15
260,1,train,57.466438,0.18
260,0,val,66.279686,0.32
260,1,val,55.732700,0.33
260,2,val,54.403728,0.33
260,3,val,30.543058,0.35
261,0,train,46.364777,0.14
261,1,train,34.253059,0.17
261,0,val,66.662300,0.31
261,1,val,55.587013,0.31
261,2,val,52.824299,0.32
261,3,val,29.375919,0.32
262,0,train,46.520912,0.13
262,1,train,52.959511,0.17
262,0,val,67.457695,0.28
262,1,val,54.932552,0.28
262,2,val,50.129982,0.29
262,3,val,30.187140,0.29
263,0,train,39.289970,0.12
263,1,train,52.538525,0.16
263,0,val,65.384003,0.27
263,1,val,54.897751,0.27
263,2,val,50.740334,0.28
263,3,val,29.048439,0.28
264,0,train,41.685318,0.19
264,1,train,39.219643,0.26
264,0,val,66.628807,0.38
264,1,val,56.227322,0.38
264,2,val,51.011642,0.39
264,3,val,29.539660,0.39
265,0,train,39.195862,0.12
265,1,train,44.427929,0.15
265,0,val,64.762260,0.28
265,1,val,56.419025,0.29
265,2,val,51.238235,0.29
265,3,val,30.065905,0.30
266,0,train,33.100689,0.13
266,1,train,32.842030,0.16
266,0,val,71.995171,0.29
266,1,val,56.268147,0.30
266,2,val,52.511433,0.31
266,3,val,31.004601,0.32
267,0,train,41.482315,0.14
267,1,train,38.150555,0.18
267,0,val,64.525871,0.29
267,1,val,57.052505,0.30
267,2,val,51.983879,0.30
267,3,val,45.416801,0.31
268,0,train,41.887596,0.12
268,1,train,41.879349,0.16
268,0,val,67.631775,0.27
268,1,val,55.261147,0.28
268,2,val,51.094688,0.28
268,3,val,30.850368,0.29
269,0,train,52.779472,0.16
269,1,train,53.981659,0.19
269,0,val,66.662521,0.32
269,1,val,55.462708,0.32
269,2,val,50.645035,0.33
269,3,val,47.033279,0.33
270,0,train,43.387939,0.13
270,1,train,53.459389,0.16
270,0,val,67.004471,0.27
270,1,val,54.680676,0.27
270,2,val,51.264065,0.28
270,3,val,30.195515,0.28
271,0,train,42.762699,0.12
271,1,train,33.081928,0.16
271,0,val,67.306816,0.28
271,1,val,55.761772,0.29
271,2,val,50.374428,0.29
271,3,val,36.700729,0.30
272,0,train,56.824112,0.12
272,1,train,37.982449,0.16
272,0,val,64.005020,0.27
272,1,val,54.874111,0.27
272,2,val,49.595806,0.28
272,3,val,33.186127,0.28
273,0,train,39.556465,0.12
273,1,train,31.642084,0.15
273,0,val,66.365547,0.26
273,1,val,54.588856,0.27
273,2,val,51.600872,0.27
273,3,val,29.859745,0.28
274,0,train,56.377350,0.17
274,1,train,59.029270,0.21
274,0,val,71.110710,0.41
274,1,val,56.210258,0.42
274,2,val,51.539169,0.43
274,3,val,30.054115,0.43
275,0,train,37.269798,0.26
275,1,train,40.972206,0.30
275,0,val,65.146057,0.48
275,1,val,56.217670,0.50
275,2,val,51.490715,0.50
275,3,val,31.665810,0.51
276,0,train,42.110382,0.15
276,1,train,50.289120,0.22
276,0,val,64.134201,0.49
276,1,val,54.750366,0.53
276,2,val,50.535473,0.54
276,3,val,35.424091,0.55
277,0,train,58.676453,0.26
277,1,train,28.315863,0.33
277,0,val,64.964622,0.51
277,1,val,61.905525,0.53
277,2,val,52.416992,0.53
277,3,val,31.744848,0.54
278,0,train,45.264900,0.23
278,1,train,56.204403,0.27
278,0,val,69.278633,0.47
278,1,val,56.881504,0.49
278,2,val,52.524364,0.50
278,3,val,29.545631,0.50
279,0,train,52.308472,0.20
279,1,train,40.398106,0.26
279,0,val,64.479752,0.49
279,1,val,55.054459,0.51
279,2,val,51.035881,0.51
279,3,val,34.754978,0.52
280,0,train,37.747887,0.21
280,1,train,43.516453,0.25
280,0,val,65.441284,0.48
280,1,val,56.333527,0.49
280,2,val,50.932835,0.50
280,3,val,31.849504,0.50
281,0,train,39.580040,0.23
281,1,train,31.603735,0.28
281,0,val,77.554329,0.46
281,1,val,56.298733,0.48
281,2,val,61.078300,0.49
281,3,val,31.260878,0.50
282,0,train,52.002769,0.17
282,1,train,50.036324,0.22
282,0,val,64.601540,0.41
282,1,val,56.138660,0.43
282,2,val,55.302090,0.44
282,3,val,30.910931,0.44
283,0,train,42.883003,0.17
283,1,train,55.607567,0.21
283,0,val,77.188622,0.38
283,1,val,54.637657,0.39
283,2,val,51.416294,0.40
283,3,val,30.130795,0.40
284,0,train,52.349518,0.15
284,1,train,49.242310,0.19
284,0,val,63.203861,0.33
284,1,val,55.252319,0.34
284,2,val,50.611397,0.35
284,3,val,29.649504,0.36
285,0,train,48.567352,0.14
285,1,train,30.537592,0.17
285,0,val,63.836868,0.33
285,1,val,55.395817,0.36
285,2,val,55.239281,0.37
285,3,val,30.600409,0.37
286,0,train,54.226894,0.12
286,1,train,63.858295,0.16
286,0,val,63.515224,0.29
286,1,val,53.958782,0.29
286,2,val,54.051662,0.30
286,3,val,29.494097,0.30
287,0,train,36.882660,0.12
287,1,train,54.062096,0.16
287,0,val,68.346977,0.28
287,1,val,53.386990,0.29
287,2,val,52.996758,0.30
287,3,val,29.236517,0.31
288,0,train,48.817272,0.15
288,1,train,56.143677,0.19
288,0,val,63.331852,0.30
288,1,val,55.991432,0.31
288,2,val,50.351009,0.31
288,3,val,31.511835,0.32
289,0,train,40.228325,0.12
289,1,train,63.362946,0.15
289,0,val,66.334259,0.27
289,1,val,54.445927,0.27
289,2,val,51.184868,0.28
289,3,val,28.547531,0.28
290,0,train,48.250313,0.14
290,1,train,61.713745,0.17
290,0,val,65.046791,0.28
290,1,val,54.527180,0.29
290,2,val,50.314358,0.29
290,3,val,30.391676,0.30
291,0,train,40.141914,0.12
291,1,train,48.799435,0.15
291,0,val,63.653236,0.26
291,1,val,54.366348,0.27
291,2,val,51.759182,0.27
291,3,val,29.834633,0.28
292,0,train,40.326946,0.12
292,1,train,44.781944,0.15
292,0,val,63.221088,0.27
292,1,val,55.429054,0.27
292,2,val,50.313107,0.27
292,3,val,29.582129,0.28
293,0,train,33.189163,0.15
293,1,train,43.984901,0.20
293,0,val,63.083557,0.31
293,1,val,54.383781,0.32
293,2,val,51.614666,0.32
293,3,val,41.428928,0.33
294,0,train,48.414375,0.13
294,1,train,40.070446,0.16
294,0,val,67.347771,0.28
294,1,val,54.797970,0.29
294,2,val,52.843517,0.29
294,3,val,29.615347,0.30
295,0,train,47.943565,0.12
295,1,train,46.788292,0.17
295,0,val,65.164528,0.30
295,1,val,55.822525,0.31
295,2,val,52.650047,0.31
295,3,val,29.362520,0.32
296,0,train,37.995346,0.13
296,1,train,56.099419,0.17
296,0,val,63.009693,0.28
296,1,val,62.693314,0.28
296,2,val,51.022549,0.29
296,3,val,30.204567,0.29
297,0,train,47.564495,0.12
297,1,train,52.285503,0.15
297,0,val,62.970543,0.27
297,1,val,56.252522,0.28
297,2,val,50.630920,0.28
297,3,val,38.168530,0.28
298,0,train,43.335236,0.14
298,1,train,30.406507,0.17
298,0,val,62.880024,0.31
298,1,val,55.290874,0.32
298,2,val,50.732803,0.33
298,3,val,29.318668,0.34
299,0,train,45.637436,0.15
299,1,train,33.913010,0.27
299,0,val,64.850639,0.42
299,1,val,54.234886,0.43
299,2,val,50.745876,0.43
299,3,val,31.496511,0.43
